

Kraj,Rok,Typ,BordelTyp,Hodnota
SK0314,2013,ODPAD_TONY_KM2,4,0.1

SK0314,2012,PROD_TONY,1,18.4

SK0314,2012,PROD_TONY,2,0.5

SK0314,2012,PROD_TONY,3,36.2

SK0314,2012,PROD_TONY,4,26.1

SK0314,2012,ODPAD_TONY_KM2,1,0.1

SK0314,2012,ODPAD_TONY_KM2,2,

SK0314,2012,ODPAD_TONY_KM2,3,0.2

SK0314,2012,ODPAD_TONY_KM2,4,0.2

SK0314,2011,PROD_TONY,1,16.1

SK0314,2011,PROD_TONY,2,0.9

SK0314,2011,PROD_TONY,3,34.2

SK0314,2011,PROD_TONY,4,25

SK0314,2011,ODPAD_TONY_KM2,1,0.1

SK0314,2011,ODPAD_TONY_KM2,2,

SK0314,2011,ODPAD_TONY_KM2,3,0.2

SK0314,2011,ODPAD_TONY_KM2,4,0.1

SK0314,2010,PROD_TONY,1,16.3

SK0314,2010,PROD_TONY,2,0.6

SK0314,2010,PROD_TONY,3,30.3

SK0314,2010,PROD_TONY,4,21.9

SK0314,2010,ODPAD_TONY_KM2,1,0.1

SK0314,2010,ODPAD_TONY_KM2,2,

SK0314,2010,ODPAD_TONY_KM2,3,0.2

SK0314,2010,ODPAD_TONY_KM2,4,0.1

SK0314,2009,PROD_TONY,1,15.1

SK0314,2009,PROD_TONY,2,0.6

SK0314,2009,PROD_TONY,3,30.6

SK0314,2009,PROD_TONY,4,21.8

SK0314,2009,ODPAD_TONY_KM2,1,0.1

SK0314,2009,ODPAD_TONY_KM2,2,

SK0314,2009,ODPAD_TONY_KM2,3,0.2

SK0314,2009,ODPAD_TONY_KM2,4,0.1

SK0314,2008,PROD_TONY,1,17

SK0314,2008,PROD_TONY,2,0.6

SK0314,2008,PROD_TONY,3,31.5

SK0314,2008,PROD_TONY,4,22.7

SK0314,2008,ODPAD_TONY_KM2,1,0.1

SK0314,2008,ODPAD_TONY_KM2,2,

SK0314,2008,ODPAD_TONY_KM2,3,0.2

SK0314,2008,ODPAD_TONY_KM2,4,0.1

SK0314,2007,PROD_TONY,1,17.3

SK0314,2007,PROD_TONY,2,2.6

SK0314,2007,PROD_TONY,3,32.8

SK0314,2007,PROD_TONY,4,29.7

SK0314,2007,ODPAD_TONY_KM2,1,0.1

SK0314,2007,ODPAD_TONY_KM2,2,

SK0314,2007,ODPAD_TONY_KM2,3,0.2

SK0314,2007,ODPAD_TONY_KM2,4,0.2

SK0314,2006,PROD_TONY,1,16.7

SK0314,2006,PROD_TONY,2,3.4

SK0314,2006,PROD_TONY,3,36.6

SK0314,2006,PROD_TONY,4,34

SK0314,2006,ODPAD_TONY_KM2,1,0.1

SK0314,2006,ODPAD_TONY_KM2,2,

SK0314,2006,ODPAD_TONY_KM2,3,0.2

SK0314,2006,ODPAD_TONY_KM2,4,0.2

SK0314,2005,PROD_TONY,1,13

SK0314,2005,PROD_TONY,2,4.5

SK0314,2005,PROD_TONY,3,25.6

SK0314,2005,PROD_TONY,4,27.2

SK0314,2005,ODPAD_TONY_KM2,1,0.1

SK0314,2005,ODPAD_TONY_KM2,2,

SK0314,2005,ODPAD_TONY_KM2,3,0.1

SK0314,2005,ODPAD_TONY_KM2,4,0.2

SK0314,2004,PROD_TONY,1,16.9

SK0314,2004,PROD_TONY,2,7.2

SK0314,2004,PROD_TONY,3,24.6

SK0314,2004,PROD_TONY,4,32.6

SK0314,2004,ODPAD_TONY_KM2,1,0.1

SK0314,2004,ODPAD_TONY_KM2,2,

SK0314,2004,ODPAD_TONY_KM2,3,0.1

SK0314,2004,ODPAD_TONY_KM2,4,0.2

SK0314,2003,PROD_TONY,1,18.8

SK0314,2003,PROD_TONY,2,3.3

SK0314,2003,PROD_TONY,3,25

SK0314,2003,PROD_TONY,4,23.9

SK0314,2003,ODPAD_TONY_KM2,1,0.1

SK0314,2003,ODPAD_TONY_KM2,2,

SK0314,2003,ODPAD_TONY_KM2,3,0.1

SK0314,2003,ODPAD_TONY_KM2,4,0.1

SK0314,2002,PROD_TONY,1,28

SK0314,2002,PROD_TONY,2,11.3

SK0314,2002,PROD_TONY,3,29.8

SK0314,2002,PROD_TONY,4,58.7

SK0314,2002,ODPAD_TONY_KM2,1,0.2

SK0314,2002,ODPAD_TONY_KM2,2,0.1

SK0314,2002,ODPAD_TONY_KM2,3,0.2

SK0314,2002,ODPAD_TONY_KM2,4,0.3

SK0314,2001,PROD_TONY,1,19

SK0314,2001,PROD_TONY,2,21.7

SK0314,2001,PROD_TONY,3,24.7

SK0314,2001,PROD_TONY,4,60.3

SK0314,2001,ODPAD_TONY_KM2,1,0.1

SK0314,2001,ODPAD_TONY_KM2,2,0.1

SK0314,2001,ODPAD_TONY_KM2,3,0.1

SK0314,2001,ODPAD_TONY_KM2,4,0.3

SK0315,2019,PROD_TONY,1,595.3

SK0315,2019,PROD_TONY,2,33.6

SK0315,2019,PROD_TONY,3,1337.1

SK0315,2019,PROD_TONY,4,4053.6

SK0315,2019,ODPAD_TONY_KM2,1,0.4

SK0315,2019,ODPAD_TONY_KM2,2,

SK0315,2019,ODPAD_TONY_KM2,3,1

SK0315,2019,ODPAD_TONY_KM2,4,3

SK0315,2018,PROD_TONY,1,34.2

SK0315,2018,PROD_TONY,2,3

SK0315,2018,PROD_TONY,3,242.8

SK0315,2018,PROD_TONY,4,325.2

SK0315,2018,ODPAD_TONY_KM2,1,

SK0315,2018,ODPAD_TONY_KM2,2,

SK0315,2018,ODPAD_TONY_KM2,3,0.2

SK0315,2018,ODPAD_TONY_KM2,4,0.2

SK0315,2017,PROD_TONY,1,35

SK0315,2017,PROD_TONY,2,2.3

SK0315,2017,PROD_TONY,3,250.2

SK0315,2017,PROD_TONY,4,346.7

SK0315,2017,ODPAD_TONY_KM2,1,

SK0315,2017,ODPAD_TONY_KM2,2,

SK0315,2017,ODPAD_TONY_KM2,3,0.2

SK0315,2017,ODPAD_TONY_KM2,4,0.3

SK0315,2016,PROD_TONY,1,31.4

SK0315,2016,PROD_TONY,2,3.1

SK0315,2016,PROD_TONY,3,250.6

SK0315,2016,PROD_TONY,4,327.2

SK0315,2016,ODPAD_TONY_KM2,1,

SK0315,2016,ODPAD_TONY_KM2,2,

SK0315,2016,ODPAD_TONY_KM2,3,0.2

SK0315,2016,ODPAD_TONY_KM2,4,0.2

SK0315,2015,PROD_TONY,1,28.3

SK0315,2015,PROD_TONY,2,5.3

SK0315,2015,PROD_TONY,3,220.7

SK0315,2015,PROD_TONY,4,312.3

SK0315,2015,ODPAD_TONY_KM2,1,

SK0315,2015,ODPAD_TONY_KM2,2,

SK0315,2015,ODPAD_TONY_KM2,3,0.2

SK0315,2015,ODPAD_TONY_KM2,4,0.2

SK0315,2014,PROD_TONY,1,26.6

SK0315,2014,PROD_TONY,2,5.6

SK0315,2014,PROD_TONY,3,216.8

SK0315,2014,PROD_TONY,4,299.4

SK0315,2014,ODPAD_TONY_KM2,1,

SK0315,2014,ODPAD_TONY_KM2,2,

SK0315,2014,ODPAD_TONY_KM2,3,0.2

SK0315,2014,ODPAD_TONY_KM2,4,0.2

SK0315,2013,PROD_TONY,1,32

SK0315,2013,PROD_TONY,2,6.4

SK0315,2013,PROD_TONY,3,223.8

SK0315,2013,PROD_TONY,4,348.3

SK0315,2013,ODPAD_TONY_KM2,1,

SK0315,2013,ODPAD_TONY_KM2,2,

SK0315,2013,ODPAD_TONY_KM2,3,0.2

SK0315,2013,ODPAD_TONY_KM2,4,0.3

SK0315,2012,PROD_TONY,1,30.1

SK0315,2012,PROD_TONY,2,7.5

SK0315,2012,PROD_TONY,3,224.8

SK0315,2012,PROD_TONY,4,331.8

SK0315,2012,ODPAD_TONY_KM2,1,

SK0315,2012,ODPAD_TONY_KM2,2,

SK0315,2012,ODPAD_TONY_KM2,3,0.2

SK0315,2012,ODPAD_TONY_KM2,4,0.2

SK0315,2011,PROD_TONY,1,29

SK0315,2011,PROD_TONY,2,6.9

SK0315,2011,PROD_TONY,3,219.9

SK0315,2011,PROD_TONY,4,375.5

SK0315,2011,ODPAD_TONY_KM2,1,

SK0315,2011,ODPAD_TONY_KM2,2,

SK0315,2011,ODPAD_TONY_KM2,3,0.2

SK0315,2011,ODPAD_TONY_KM2,4,0.3

SK0315,2010,PROD_TONY,1,36.3

SK0315,2010,PROD_TONY,2,7.4

SK0315,2010,PROD_TONY,3,173.7

SK0315,2010,PROD_TONY,4,236.2

SK0315,2010,ODPAD_TONY_KM2,1,

SK0315,2010,ODPAD_TONY_KM2,2,

SK0315,2010,ODPAD_TONY_KM2,3,0.1

SK0315,2010,ODPAD_TONY_KM2,4,0.2

SK0315,2009,PROD_TONY,1,33.7

SK0315,2009,PROD_TONY,2,8.6

SK0315,2009,PROD_TONY,3,190.1

SK0315,2009,PROD_TONY,4,188.6

SK0315,2009,ODPAD_TONY_KM2,1,

SK0315,2009,ODPAD_TONY_KM2,2,

SK0315,2009,ODPAD_TONY_KM2,3,0.1

SK0315,2009,ODPAD_TONY_KM2,4,0.1

SK0315,2008,PROD_TONY,1,41.3

SK0315,2008,PROD_TONY,2,41.3

SK0315,2008,PROD_TONY,3,209.7

SK0315,2008,PROD_TONY,4,175.8

SK0315,2008,ODPAD_TONY_KM2,1,

SK0315,2008,ODPAD_TONY_KM2,2,

SK0315,2008,ODPAD_TONY_KM2,3,0.2

SK0315,2008,ODPAD_TONY_KM2,4,0.1

SK0315,2007,PROD_TONY,1,44.4

SK0315,2007,PROD_TONY,2,58.9

SK0315,2007,PROD_TONY,3,199.1

SK0315,2007,PROD_TONY,4,165.8

SK0315,2007,ODPAD_TONY_KM2,1,

SK0315,2007,ODPAD_TONY_KM2,2,

SK0315,2007,ODPAD_TONY_KM2,3,0.1

SK0315,2007,ODPAD_TONY_KM2,4,0.1

SK0315,2006,PROD_TONY,1,64.9

SK0315,2006,PROD_TONY,2,142.7

SK0315,2006,PROD_TONY,3,152.4

SK0315,2006,PROD_TONY,4,133.3

SK0315,2006,ODPAD_TONY_KM2,1,

SK0315,2006,ODPAD_TONY_KM2,2,0.1

SK0315,2006,ODPAD_TONY_KM2,3,0.1

SK0315,2006,ODPAD_TONY_KM2,4,0.1

SK0315,2005,PROD_TONY,1,72.5

SK0315,2005,PROD_TONY,2,149.9

SK0315,2005,PROD_TONY,3,155.2

SK0315,2005,PROD_TONY,4,131.8

SK0315,2005,ODPAD_TONY_KM2,1,0.1

SK0315,2005,ODPAD_TONY_KM2,2,0.1

SK0315,2005,ODPAD_TONY_KM2,3,0.1

SK0315,2005,ODPAD_TONY_KM2,4,0.1

SK0315,2004,PROD_TONY,1,77.6

SK0315,2004,PROD_TONY,2,237.3

SK0315,2004,PROD_TONY,3,197.5

SK0315,2004,PROD_TONY,4,158

SK0315,2004,ODPAD_TONY_KM2,1,0.1

SK0315,2004,ODPAD_TONY_KM2,2,0.2

SK0315,2004,ODPAD_TONY_KM2,3,0.1

SK0315,2004,ODPAD_TONY_KM2,4,0.1

SK0315,2003,PROD_TONY,1,95.7

SK0315,2003,PROD_TONY,2,856.8

SK0315,2003,PROD_TONY,3,271.8

SK0315,2003,PROD_TONY,4,183.9

SK0315,2003,ODPAD_TONY_KM2,1,0.1

SK0315,2003,ODPAD_TONY_KM2,2,0.6

SK0315,2003,ODPAD_TONY_KM2,3,0.2

SK0315,2003,ODPAD_TONY_KM2,4,0.1

SK0315,2002,PROD_TONY,1,104

SK0315,2002,PROD_TONY,2,230.4

SK0315,2002,PROD_TONY,3,200.1

SK0315,2002,PROD_TONY,4,283.4

SK0315,2002,ODPAD_TONY_KM2,1,0.1

SK0315,2002,ODPAD_TONY_KM2,2,0.2

SK0315,2002,ODPAD_TONY_KM2,3,0.1

SK0315,2002,ODPAD_TONY_KM2,4,0.2

SK0315,2001,PROD_TONY,1,187.5

SK0315,2001,PROD_TONY,2,235.5

SK0315,2001,PROD_TONY,3,207.8

SK0315,2001,PROD_TONY,4,300.8

SK0315,2001,ODPAD_TONY_KM2,1,0.1

SK0315,2001,ODPAD_TONY_KM2,2,0.2

SK0315,2001,ODPAD_TONY_KM2,3,0.2

SK0315,2001,ODPAD_TONY_KM2,4,0.2

SK0316,2019,PROD_TONY,1,393.6

SK0316,2019,PROD_TONY,2,381.3

SK0316,2019,PROD_TONY,3,915.4

SK0316,2019,PROD_TONY,4,2843.8

SK0316,2019,ODPAD_TONY_KM2,1,0.5

SK0316,2019,ODPAD_TONY_KM2,2,0.5

SK0316,2019,ODPAD_TONY_KM2,3,1.2

SK0316,2019,ODPAD_TONY_KM2,4,3.9

SK0316,2018,PROD_TONY,1,23.7

SK0316,2018,PROD_TONY,2,415

SK0316,2018,PROD_TONY,3,277

SK0316,2018,PROD_TONY,4,109.4

SK0316,2018,ODPAD_TONY_KM2,1,

SK0316,2018,ODPAD_TONY_KM2,2,0.6

SK0316,2018,ODPAD_TONY_KM2,3,0.4

SK0316,2018,ODPAD_TONY_KM2,4,0.1

SK0316,2017,PROD_TONY,1,25.7

SK0316,2017,PROD_TONY,2,499.3

SK0316,2017,PROD_TONY,3,303.4

SK0316,2017,PROD_TONY,4,128

SK0316,2017,ODPAD_TONY_KM2,1,

SK0316,2017,ODPAD_TONY_KM2,2,0.7

SK0316,2017,ODPAD_TONY_KM2,3,0.4

SK0316,2017,ODPAD_TONY_KM2,4,0.2

SK0316,2016,PROD_TONY,1,27.4

SK0316,2016,PROD_TONY,2,523.9

SK0316,2016,PROD_TONY,3,302.3

SK0316,2016,PROD_TONY,4,118.9

SK0316,2016,ODPAD_TONY_KM2,1,

SK0316,2016,ODPAD_TONY_KM2,2,0.7

SK0316,2016,ODPAD_TONY_KM2,3,0.4

SK0316,2016,ODPAD_TONY_KM2,4,0.2

SK0316,2015,PROD_TONY,1,23.9

SK0316,2015,PROD_TONY,2,458.4

SK0316,2015,PROD_TONY,3,261.7

SK0316,2015,PROD_TONY,4,110.7

SK0316,2015,ODPAD_TONY_KM2,1,

SK0316,2015,ODPAD_TONY_KM2,2,0.6

SK0316,2015,ODPAD_TONY_KM2,3,0.4

SK0316,2015,ODPAD_TONY_KM2,4,0.2

SK0316,2014,PROD_TONY,1,22.1

SK0316,2014,PROD_TONY,2,419.3

SK0316,2014,PROD_TONY,3,253.5

SK0316,2014,PROD_TONY,4,105.5

SK0316,2014,ODPAD_TONY_KM2,1,

SK0316,2014,ODPAD_TONY_KM2,2,0.6

SK0316,2014,ODPAD_TONY_KM2,3,0.3

SK0316,2014,ODPAD_TONY_KM2,4,0.1

SK0316,2013,PROD_TONY,1,25.5

SK0316,2013,PROD_TONY,2,559.2

SK0316,2013,PROD_TONY,3,282.1

SK0316,2013,PROD_TONY,4,132.9

SK0316,2013,ODPAD_TONY_KM2,1,

SK0316,2013,ODPAD_TONY_KM2,2,0.8

SK0316,2013,ODPAD_TONY_KM2,3,0.4

SK0316,2013,ODPAD_TONY_KM2,4,0.2

SK0316,2012,PROD_TONY,1,26.6

SK0316,2012,PROD_TONY,2,874.1

SK0316,2012,PROD_TONY,3,333.4

SK0316,2012,PROD_TONY,4,127.6

SK0316,2012,ODPAD_TONY_KM2,1,

SK0316,2012,ODPAD_TONY_KM2,2,1.2

SK0316,2012,ODPAD_TONY_KM2,3,0.5

SK0316,2012,ODPAD_TONY_KM2,4,0.2

SK0316,2011,PROD_TONY,1,30.3

SK0316,2011,PROD_TONY,2,748.1

SK0316,2011,PROD_TONY,3,321

SK0316,2011,PROD_TONY,4,154.6

SK0316,2011,ODPAD_TONY_KM2,1,

SK0316,2011,ODPAD_TONY_KM2,2,1

SK0316,2011,ODPAD_TONY_KM2,3,0.4

SK0316,2011,ODPAD_TONY_KM2,4,0.2

SK0316,2010,PROD_TONY,1,34.1

SK0316,2010,PROD_TONY,2,798.2

SK0316,2010,PROD_TONY,3,322.5

SK0316,2010,PROD_TONY,4,150.9

SK0316,2010,ODPAD_TONY_KM2,1,

SK0316,2010,ODPAD_TONY_KM2,2,1.1

SK0316,2010,ODPAD_TONY_KM2,3,0.4

SK0316,2010,ODPAD_TONY_KM2,4,0.2

SK0316,2009,PROD_TONY,1,38.5

SK0316,2009,PROD_TONY,2,925.9

SK0316,2009,PROD_TONY,3,359.1

SK0316,2009,PROD_TONY,4,160.5

SK0316,2009,ODPAD_TONY_KM2,1,0.1

SK0316,2009,ODPAD_TONY_KM2,2,1.3

SK0316,2009,ODPAD_TONY_KM2,3,0.5

SK0316,2009,ODPAD_TONY_KM2,4,0.2

SK0316,2008,PROD_TONY,1,45.2

SK0316,2008,PROD_TONY,2,902.4

SK0316,2008,PROD_TONY,3,372.5

SK0316,2008,PROD_TONY,4,155.6

SK0316,2008,ODPAD_TONY_KM2,1,0.1

SK0316,2008,ODPAD_TONY_KM2,2,1.2

SK0316,2008,ODPAD_TONY_KM2,3,0.5

SK0316,2008,ODPAD_TONY_KM2,4,0.2

SK0316,2007,PROD_TONY,1,47.3

SK0316,2007,PROD_TONY,2,795.9

SK0316,2007,PROD_TONY,3,332.6

SK0316,2007,PROD_TONY,4,165.8

SK0316,2007,ODPAD_TONY_KM2,1,0.1

SK0316,2007,ODPAD_TONY_KM2,2,1.1

SK0316,2007,ODPAD_TONY_KM2,3,0.5

SK0316,2007,ODPAD_TONY_KM2,4,0.2

SK0316,2006,PROD_TONY,1,62.7

SK0316,2006,PROD_TONY,2,895.2

SK0316,2006,PROD_TONY,3,359.2

SK0316,2006,PROD_TONY,4,195.2

SK0316,2006,ODPAD_TONY_KM2,1,0.1

SK0316,2006,ODPAD_TONY_KM2,2,1.2

SK0316,2006,ODPAD_TONY_KM2,3,0.5

SK0316,2006,ODPAD_TONY_KM2,4,0.3

SK0316,2005,PROD_TONY,1,84.2

SK0316,2005,PROD_TONY,2,1257.4

SK0316,2005,PROD_TONY,3,458.1

SK0316,2005,PROD_TONY,4,238.6

SK0316,2005,ODPAD_TONY_KM2,1,0.1

SK0316,2005,ODPAD_TONY_KM2,2,1.7

SK0316,2005,ODPAD_TONY_KM2,3,0.6

SK0316,2005,ODPAD_TONY_KM2,4,0.3

SK0316,2004,PROD_TONY,1,125.4

SK0316,2004,PROD_TONY,2,1315.9

SK0316,2004,PROD_TONY,3,439.7

SK0316,2004,PROD_TONY,4,455.4

SK0316,2004,ODPAD_TONY_KM2,1,0.2

SK0316,2004,ODPAD_TONY_KM2,2,1.8

SK0316,2004,ODPAD_TONY_KM2,3,0.6

SK0316,2004,ODPAD_TONY_KM2,4,0.6

SK0316,2003,PROD_TONY,1,160.9

SK0316,2003,PROD_TONY,2,1382.6

SK0316,2003,PROD_TONY,3,413.4

SK0316,2003,PROD_TONY,4,471.6

SK0316,2003,ODPAD_TONY_KM2,1,0.2

SK0316,2003,ODPAD_TONY_KM2,2,1.9

SK0316,2003,ODPAD_TONY_KM2,3,0.6

SK0316,2003,ODPAD_TONY_KM2,4,0.6

SK0316,2002,PROD_TONY,1,166.1

SK0316,2002,PROD_TONY,2,1388.6

SK0316,2002,PROD_TONY,3,415.8

SK0316,2002,PROD_TONY,4,470.8

SK0316,2002,ODPAD_TONY_KM2,1,0.2

SK0316,2002,ODPAD_TONY_KM2,2,1.9

SK0316,2002,ODPAD_TONY_KM2,3,0.6

SK0316,2002,ODPAD_TONY_KM2,4,0.6

SK0316,2001,PROD_TONY,1,206.4

SK0316,2001,PROD_TONY,2,1477.3

SK0316,2001,PROD_TONY,3,453.3

SK0316,2001,PROD_TONY,4,337.4

SK0316,2001,ODPAD_TONY_KM2,1,0.3

SK0316,2001,ODPAD_TONY_KM2,2,2

SK0316,2001,ODPAD_TONY_KM2,3,0.6

SK0316,2001,ODPAD_TONY_KM2,4,0.5

SK0317,2019,PROD_TONY,1,777.6

SK0317,2019,PROD_TONY,2,69.1

SK0317,2019,PROD_TONY,3,551.9

SK0317,2019,PROD_TONY,4,6556.2

SK0317,2019,ODPAD_TONY_KM2,1,1.1

SK0317,2019,ODPAD_TONY_KM2,2,0.1

SK0317,2019,ODPAD_TONY_KM2,3,0.8

SK0317,2019,ODPAD_TONY_KM2,4,9.5

SK0317,2018,PROD_TONY,1,15.9

SK0317,2018,PROD_TONY,2,13.7

SK0317,2018,PROD_TONY,3,20.8

SK0317,2018,PROD_TONY,4,62

SK0317,2018,ODPAD_TONY_KM2,1,

SK0317,2018,ODPAD_TONY_KM2,2,

SK0317,2018,ODPAD_TONY_KM2,3,

SK0317,2018,ODPAD_TONY_KM2,4,0.1

SK0317,2017,PROD_TONY,1,19.7

SK0317,2017,PROD_TONY,2,22

SK0317,2017,PROD_TONY,3,22.9

SK0317,2017,PROD_TONY,4,78.9

SK0317,2017,ODPAD_TONY_KM2,1,

SK0317,2017,ODPAD_TONY_KM2,2,

SK0317,2017,ODPAD_TONY_KM2,3,

SK0317,2017,ODPAD_TONY_KM2,4,0.1

SK0317,2016,PROD_TONY,1,17.7

SK0317,2016,PROD_TONY,2,17.9

SK0317,2016,PROD_TONY,3,22.2

SK0317,2016,PROD_TONY,4,74.8

SK0317,2016,ODPAD_TONY_KM2,1,

SK0317,2016,ODPAD_TONY_KM2,2,

SK0317,2016,ODPAD_TONY_KM2,3,

SK0317,2016,ODPAD_TONY_KM2,4,0.1

SK0317,2015,PROD_TONY,1,25.4

SK0317,2015,PROD_TONY,2,16

SK0317,2015,PROD_TONY,3,21.7

SK0317,2015,PROD_TONY,4,70.1

SK0317,2015,ODPAD_TONY_KM2,1,

SK0317,2015,ODPAD_TONY_KM2,2,

SK0317,2015,ODPAD_TONY_KM2,3,

SK0317,2015,ODPAD_TONY_KM2,4,0.1

SK0317,2014,PROD_TONY,1,21

SK0317,2014,PROD_TONY,2,17.2

SK0317,2014,PROD_TONY,3,20.6

SK0317,2014,PROD_TONY,4,72.3

SK0317,2014,ODPAD_TONY_KM2,1,

SK0317,2014,ODPAD_TONY_KM2,2,

SK0317,2014,ODPAD_TONY_KM2,3,

SK0317,2014,ODPAD_TONY_KM2,4,0.1

SK0317,2013,PROD_TONY,1,24.2

SK0317,2013,PROD_TONY,2,25.7

SK0317,2013,PROD_TONY,3,22.9

SK0317,2013,PROD_TONY,4,75.6

SK0317,2013,ODPAD_TONY_KM2,1,

SK0317,2013,ODPAD_TONY_KM2,2,

SK0317,2013,ODPAD_TONY_KM2,3,

SK0317,2013,ODPAD_TONY_KM2,4,0.1

SK0317,2012,PROD_TONY,1,28.4

SK0317,2012,PROD_TONY,2,27

SK0317,2012,PROD_TONY,3,24.9

SK0317,2012,PROD_TONY,4,77.3

SK0317,2012,ODPAD_TONY_KM2,1,

SK0317,2012,ODPAD_TONY_KM2,2,

SK0317,2012,ODPAD_TONY_KM2,3,

SK0317,2012,ODPAD_TONY_KM2,4,0.1

SK0317,2011,PROD_TONY,1,31.2

SK0317,2011,PROD_TONY,2,29.9

SK0317,2011,PROD_TONY,3,25.3

SK0317,2011,PROD_TONY,4,79

SK0317,2011,ODPAD_TONY_KM2,1,

SK0317,2011,ODPAD_TONY_KM2,2,

SK0317,2011,ODPAD_TONY_KM2,3,

SK0317,2011,ODPAD_TONY_KM2,4,0.1

SK0317,2010,PROD_TONY,1,30.9

SK0317,2010,PROD_TONY,2,33.3

SK0317,2010,PROD_TONY,3,28.2

SK0317,2010,PROD_TONY,4,98.3

SK0317,2010,ODPAD_TONY_KM2,1,

SK0317,2010,ODPAD_TONY_KM2,2,

SK0317,2010,ODPAD_TONY_KM2,3,

SK0317,2010,ODPAD_TONY_KM2,4,0.1

SK0317,2009,PROD_TONY,1,47

SK0317,2009,PROD_TONY,2,48.6

SK0317,2009,PROD_TONY,3,27.6

SK0317,2009,PROD_TONY,4,89.6

SK0317,2009,ODPAD_TONY_KM2,1,0.1

SK0317,2009,ODPAD_TONY_KM2,2,0.1

SK0317,2009,ODPAD_TONY_KM2,3,

SK0317,2009,ODPAD_TONY_KM2,4,0.1

SK0317,2008,PROD_TONY,1,50.1

SK0317,2008,PROD_TONY,2,45.1

SK0317,2008,PROD_TONY,3,27.3

SK0317,2008,PROD_TONY,4,85.6

SK0317,2008,ODPAD_TONY_KM2,1,0.1

SK0317,2008,ODPAD_TONY_KM2,2,0.1

SK0317,2008,ODPAD_TONY_KM2,3,

SK0317,2008,ODPAD_TONY_KM2,4,0.1

SK0317,2007,PROD_TONY,1,49.9

SK0317,2007,PROD_TONY,2,46.3

SK0317,2007,PROD_TONY,3,26.8

SK0317,2007,PROD_TONY,4,83

SK0317,2007,ODPAD_TONY_KM2,1,0.1

SK0317,2007,ODPAD_TONY_KM2,2,0.1

SK0317,2007,ODPAD_TONY_KM2,3,

SK0317,2007,ODPAD_TONY_KM2,4,0.1

SK0317,2006,PROD_TONY,1,63.6

SK0317,2006,PROD_TONY,2,63.1

SK0317,2006,PROD_TONY,3,30.3

SK0317,2006,PROD_TONY,4,92.3

SK0317,2006,ODPAD_TONY_KM2,1,0.1

SK0317,2006,ODPAD_TONY_KM2,2,0.1

SK0317,2006,ODPAD_TONY_KM2,3,

SK0317,2006,ODPAD_TONY_KM2,4,0.1

SK0317,2005,PROD_TONY,1,82.1

SK0317,2005,PROD_TONY,2,77.5

SK0317,2005,PROD_TONY,3,34.2

SK0317,2005,PROD_TONY,4,105.9

SK0317,2005,ODPAD_TONY_KM2,1,0.1

SK0317,2005,ODPAD_TONY_KM2,2,0.1

SK0317,2005,ODPAD_TONY_KM2,3,

SK0317,2005,ODPAD_TONY_KM2,4,0.2

SK0317,2004,PROD_TONY,1,125

SK0317,2004,PROD_TONY,2,148.2

SK0317,2004,PROD_TONY,3,37.9

SK0317,2004,PROD_TONY,4,110.2

SK0317,2004,ODPAD_TONY_KM2,1,0.2

SK0317,2004,ODPAD_TONY_KM2,2,0.2

SK0317,2004,ODPAD_TONY_KM2,3,0.1

SK0317,2004,ODPAD_TONY_KM2,4,0.2

SK0317,2003,PROD_TONY,1,168

SK0317,2003,PROD_TONY,2,256.9

SK0317,2003,PROD_TONY,3,52.6

SK0317,2003,PROD_TONY,4,151.4

SK0317,2003,ODPAD_TONY_KM2,1,0.2

SK0317,2003,ODPAD_TONY_KM2,2,0.4

SK0317,2003,ODPAD_TONY_KM2,3,0.1

SK0317,2003,ODPAD_TONY_KM2,4,0.2

SK0317,2002,PROD_TONY,1,197.3

SK0317,2002,PROD_TONY,2,356.5

SK0317,2002,PROD_TONY,3,64.7

SK0317,2002,PROD_TONY,4,197.5

SK0317,2002,ODPAD_TONY_KM2,1,0.3

SK0317,2002,ODPAD_TONY_KM2,2,0.5

SK0317,2002,ODPAD_TONY_KM2,3,0.1

SK0317,2002,ODPAD_TONY_KM2,4,0.3

SK0317,2001,PROD_TONY,1,211.2

SK0317,2001,PROD_TONY,2,393.1

SK0317,2001,PROD_TONY,3,66.8

